,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
429,501_MA142_Gi_DCZ_0603,Animal_1,Center,My_polygon,768.7666667,769.3,23063,23078,0.533333333
430,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,86.83333333,89.56666667,2605,2686,2.733333333
431,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,92.13333333,92.16666667,2764,2764,0.033333333
432,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,93.86666667,93.93333333,2816,2817,0.066666667
433,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,94.2,94.6,2826,2837,0.4
434,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,96.36666667,98.83333333,2891,2964,2.466666667
435,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,99.1,99.36666667,2973,2980,0.266666667
436,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,100.0666667,100.3333333,3002,3009,0.266666667
437,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,100.5333333,101.8,3016,3053,1.266666667
438,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,102.1,106.6333333,3063,3198,4.533333333
439,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,107.4,108.6,3222,3257,1.2
440,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,108.9666667,109.3333333,3269,3279,0.366666667
441,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,109.4666667,109.5,3284,3284,0.033333333
442,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,109.9333333,109.9666667,3298,3298,0.033333333
443,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,110,112.5,3300,3374,2.5
444,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,112.5333333,112.5666667,3376,3376,0.033333333
445,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,112.6333333,112.8666667,3379,3385,0.233333333
446,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,113,113.5,3390,3404,0.5
447,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,113.5333333,114.2,3406,3425,0.666666667
448,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,114.5666667,114.8,3437,3443,0.233333333
449,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,114.9333333,114.9666667,3448,3448,0.033333333
450,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,115.0333333,115.9,3451,3476,0.866666667
451,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,116.9666667,118,3509,3539,1.033333333
452,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,118.8333333,118.9333333,3565,3567,0.1
453,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,211.4,215.4666667,6342,6463,4.066666667
454,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,319.6666667,321.9666667,9590,9658,2.3
455,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,322.0333333,326.3333333,9661,9789,4.3
456,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,354.1,365.0333333,10623,10950,10.93333333
457,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,365.0666667,365.5333333,10952,10965,0.466666667
458,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,365.7666667,365.8,10973,10973,0.033333333
459,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,365.8333333,369.0666667,10975,11071,3.233333333
460,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,369.1333333,371.5333333,11074,11145,2.4
461,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,371.6666667,372.1333333,11150,11163,0.466666667
462,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,372.3666667,372.4666667,11171,11173,0.1
463,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,373.5666667,373.9333333,11207,11217,0.366666667
464,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,373.9666667,374.1,11219,11222,0.133333333
465,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,374.1666667,374.3666667,11225,11230,0.2
466,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,374.4,375.1666667,11232,11254,0.766666667
467,501_MA142_Gi_Saline_0513,Animal_1,Center,My_rectangle,376.7333333,379.1666667,11302,11374,2.433333333
