,package_name,package_version,country,download_date,download_count
5144,simba-uw-tf-dev,2.5.4,US,3/28/25,3
6134,simba-uw-tf-dev,2.5.4,NL,3/27/25,2
6135,simba-uw-tf-dev,2.5.4,US,3/27/25,4
7044,simba-uw-tf-dev,2.5.4,DE,3/26/25,2
7947,simba-uw-tf-dev,2.5.4,IL,3/25/25,1
7948,simba-uw-tf-dev,2.5.4,NL,3/25/25,2
7949,simba-uw-tf-dev,2.5.4,US,3/25/25,4
8184,simba-uw-tf-dev,2.5.4,US,3/22/25,1
8930,simba-uw-tf-dev,2.5.4,NL,3/21/25,2
8931,simba-uw-tf-dev,2.5.4,US,3/21/25,2
9707,simba-uw-tf-dev,2.5.4,US,3/20/25,2
10469,simba-uw-tf-dev,2.5.4,JP,3/19/25,1
10470,simba-uw-tf-dev,2.5.4,US,3/19/25,3
11417,simba-uw-tf-dev,2.5.4,FR,3/18/25,2
11418,simba-uw-tf-dev,2.5.4,SG,3/18/25,2
11419,simba-uw-tf-dev,2.5.4,US,3/18/25,1
12321,simba-uw-tf-dev,2.5.4,KR,3/17/25,2
13084,simba-uw-tf-dev,2.5.4,US,3/16/25,2
14500,simba-uw-tf-dev,2.5.4,SG,3/15/25,2
14501,simba-uw-tf-dev,2.5.4,US,3/15/25,2
15415,simba-uw-tf-dev,2.5.4,KR,3/14/25,4
15416,simba-uw-tf-dev,2.5.4,SE,3/14/25,1
16140,simba-uw-tf-dev,2.5.4,US,3/13/25,2
16971,simba-uw-tf-dev,2.5.4,JP,3/12/25,2
17137,simba-uw-tf-dev,2.5.4,NL,3/11/25,2
17996,simba-uw-tf-dev,2.5.4,US,3/9/25,2
19082,simba-uw-tf-dev,2.5.4,CA,3/7/25,1
19083,simba-uw-tf-dev,2.5.4,NZ,3/7/25,1
19084,simba-uw-tf-dev,2.5.4,US,3/7/25,1
19218,simba-uw-tf-dev,2.5.4,DE,3/6/25,3
20097,simba-uw-tf-dev,2.5.4,AT,3/5/25,2
20098,simba-uw-tf-dev,2.5.4,FR,3/5/25,3
20099,simba-uw-tf-dev,2.5.4,US,3/5/25,2
151,simba-uw-tf-dev,2.5.3,KR,4/3/25,1
152,simba-uw-tf-dev,2.5.3,US,4/3/25,1
1635,simba-uw-tf-dev,2.5.3,CN,4/2/25,4
1636,simba-uw-tf-dev,2.5.3,US,4/2/25,2
2254,simba-uw-tf-dev,2.5.3,US,4/1/25,6
3086,simba-uw-tf-dev,2.5.3,CN,3/31/25,2
4017,simba-uw-tf-dev,2.5.3,CA,3/30/25,1
4018,simba-uw-tf-dev,2.5.3,DE,3/30/25,2
4019,simba-uw-tf-dev,2.5.3,US,3/30/25,2
4890,simba-uw-tf-dev,2.5.3,KR,3/29/25,2
5141,simba-uw-tf-dev,2.5.3,CN,3/28/25,2
5142,simba-uw-tf-dev,2.5.3,US,3/28/25,2
6132,simba-uw-tf-dev,2.5.3,NL,3/27/25,2
6133,simba-uw-tf-dev,2.5.3,US,3/27/25,1
7043,simba-uw-tf-dev,2.5.3,DE,3/26/25,2
7944,simba-uw-tf-dev,2.5.3,IL,3/25/25,1
7945,simba-uw-tf-dev,2.5.3,NL,3/25/25,2
7946,simba-uw-tf-dev,2.5.3,US,3/25/25,2
8928,simba-uw-tf-dev,2.5.3,NL,3/21/25,2
8929,simba-uw-tf-dev,2.5.3,US,3/21/25,2
9706,simba-uw-tf-dev,2.5.3,US,3/20/25,2
10467,simba-uw-tf-dev,2.5.3,JP,3/19/25,1
10468,simba-uw-tf-dev,2.5.3,US,3/19/25,3
11414,simba-uw-tf-dev,2.5.3,FR,3/18/25,2
11415,simba-uw-tf-dev,2.5.3,SG,3/18/25,2
11416,simba-uw-tf-dev,2.5.3,US,3/18/25,1
12320,simba-uw-tf-dev,2.5.3,KR,3/17/25,2
13083,simba-uw-tf-dev,2.5.3,US,3/16/25,2
14498,simba-uw-tf-dev,2.5.3,SG,3/15/25,2
14499,simba-uw-tf-dev,2.5.3,US,3/15/25,2
15413,simba-uw-tf-dev,2.5.3,KR,3/14/25,4
15414,simba-uw-tf-dev,2.5.3,SE,3/14/25,1
16139,simba-uw-tf-dev,2.5.3,US,3/13/25,1
16970,simba-uw-tf-dev,2.5.3,JP,3/12/25,2
17136,simba-uw-tf-dev,2.5.3,NL,3/11/25,2
17995,simba-uw-tf-dev,2.5.3,US,3/9/25,3
19079,simba-uw-tf-dev,2.5.3,CA,3/7/25,1
19080,simba-uw-tf-dev,2.5.3,NZ,3/7/25,1
19081,simba-uw-tf-dev,2.5.3,US,3/7/25,1
19216,simba-uw-tf-dev,2.5.3,AT,3/6/25,2
19217,simba-uw-tf-dev,2.5.3,DE,3/6/25,2
20095,simba-uw-tf-dev,2.5.3,FR,3/5/25,3
20096,simba-uw-tf-dev,2.5.3,US,3/5/25,2
149,simba-uw-tf-dev,2.5.2,KR,4/3/25,1
150,simba-uw-tf-dev,2.5.2,US,4/3/25,1
1633,simba-uw-tf-dev,2.5.2,CN,4/2/25,4
1634,simba-uw-tf-dev,2.5.2,US,4/2/25,2
2253,simba-uw-tf-dev,2.5.2,US,4/1/25,6
3085,simba-uw-tf-dev,2.5.2,CN,3/31/25,2
4014,simba-uw-tf-dev,2.5.2,CA,3/30/25,1
4015,simba-uw-tf-dev,2.5.2,DE,3/30/25,2
4016,simba-uw-tf-dev,2.5.2,US,3/30/25,2
4889,simba-uw-tf-dev,2.5.2,KR,3/29/25,2
5139,simba-uw-tf-dev,2.5.2,CN,3/28/25,2
5140,simba-uw-tf-dev,2.5.2,US,3/28/25,2
6130,simba-uw-tf-dev,2.5.2,NL,3/27/25,2
6131,simba-uw-tf-dev,2.5.2,US,3/27/25,2
7042,simba-uw-tf-dev,2.5.2,DE,3/26/25,2
7941,simba-uw-tf-dev,2.5.2,IL,3/25/25,1
7942,simba-uw-tf-dev,2.5.2,NL,3/25/25,2
7943,simba-uw-tf-dev,2.5.2,US,3/25/25,2
8926,simba-uw-tf-dev,2.5.2,NL,3/21/25,2
8927,simba-uw-tf-dev,2.5.2,US,3/21/25,2
9705,simba-uw-tf-dev,2.5.2,US,3/20/25,2
10465,simba-uw-tf-dev,2.5.2,JP,3/19/25,1
10466,simba-uw-tf-dev,2.5.2,US,3/19/25,3
11411,simba-uw-tf-dev,2.5.2,FR,3/18/25,2
11412,simba-uw-tf-dev,2.5.2,SG,3/18/25,2
11413,simba-uw-tf-dev,2.5.2,US,3/18/25,2
12319,simba-uw-tf-dev,2.5.2,KR,3/17/25,2
13082,simba-uw-tf-dev,2.5.2,US,3/16/25,2
14496,simba-uw-tf-dev,2.5.2,SG,3/15/25,2
14497,simba-uw-tf-dev,2.5.2,US,3/15/25,2
15411,simba-uw-tf-dev,2.5.2,KR,3/14/25,4
15412,simba-uw-tf-dev,2.5.2,SE,3/14/25,1
16138,simba-uw-tf-dev,2.5.2,US,3/13/25,1
16968,simba-uw-tf-dev,2.5.2,JP,3/12/25,2
16969,simba-uw-tf-dev,2.5.2,US,3/12/25,2
17135,simba-uw-tf-dev,2.5.2,NL,3/11/25,2
17994,simba-uw-tf-dev,2.5.2,US,3/9/25,3
19075,simba-uw-tf-dev,2.5.2,AT,3/7/25,2
19076,simba-uw-tf-dev,2.5.2,CA,3/7/25,1
19077,simba-uw-tf-dev,2.5.2,NZ,3/7/25,1
19078,simba-uw-tf-dev,2.5.2,US,3/7/25,1
19214,simba-uw-tf-dev,2.5.2,DE,3/6/25,2
19215,simba-uw-tf-dev,2.5.2,GB,3/6/25,1
20093,simba-uw-tf-dev,2.5.2,FR,3/5/25,3
20094,simba-uw-tf-dev,2.5.2,US,3/5/25,2
147,simba-uw-tf-dev,2.5.1,KR,4/3/25,1
148,simba-uw-tf-dev,2.5.1,US,4/3/25,1
1631,simba-uw-tf-dev,2.5.1,CN,4/2/25,4
1632,simba-uw-tf-dev,2.5.1,US,4/2/25,1
2252,simba-uw-tf-dev,2.5.1,US,4/1/25,6
3084,simba-uw-tf-dev,2.5.1,CN,3/31/25,2
4011,simba-uw-tf-dev,2.5.1,CA,3/30/25,1
4012,simba-uw-tf-dev,2.5.1,DE,3/30/25,2
4013,simba-uw-tf-dev,2.5.1,US,3/30/25,2
4888,simba-uw-tf-dev,2.5.1,KR,3/29/25,2
5137,simba-uw-tf-dev,2.5.1,CN,3/28/25,2
5138,simba-uw-tf-dev,2.5.1,US,3/28/25,2
6128,simba-uw-tf-dev,2.5.1,NL,3/27/25,2
6129,simba-uw-tf-dev,2.5.1,US,3/27/25,3
7041,simba-uw-tf-dev,2.5.1,DE,3/26/25,2
7938,simba-uw-tf-dev,2.5.1,IL,3/25/25,1
7939,simba-uw-tf-dev,2.5.1,NL,3/25/25,2
7940,simba-uw-tf-dev,2.5.1,US,3/25/25,2
8924,simba-uw-tf-dev,2.5.1,NL,3/21/25,2
8925,simba-uw-tf-dev,2.5.1,US,3/21/25,3
9704,simba-uw-tf-dev,2.5.1,US,3/20/25,2
10463,simba-uw-tf-dev,2.5.1,JP,3/19/25,1
10464,simba-uw-tf-dev,2.5.1,US,3/19/25,3
11408,simba-uw-tf-dev,2.5.1,FR,3/18/25,2
11409,simba-uw-tf-dev,2.5.1,SG,3/18/25,2
11410,simba-uw-tf-dev,2.5.1,US,3/18/25,1
12318,simba-uw-tf-dev,2.5.1,KR,3/17/25,2
13081,simba-uw-tf-dev,2.5.1,US,3/16/25,2
14494,simba-uw-tf-dev,2.5.1,SG,3/15/25,2
14495,simba-uw-tf-dev,2.5.1,US,3/15/25,2
15409,simba-uw-tf-dev,2.5.1,KR,3/14/25,4
15410,simba-uw-tf-dev,2.5.1,SE,3/14/25,1
16137,simba-uw-tf-dev,2.5.1,US,3/13/25,1
16967,simba-uw-tf-dev,2.5.1,JP,3/12/25,2
17134,simba-uw-tf-dev,2.5.1,NL,3/11/25,2
17993,simba-uw-tf-dev,2.5.1,US,3/9/25,3
19071,simba-uw-tf-dev,2.5.1,AT,3/7/25,2
19072,simba-uw-tf-dev,2.5.1,CA,3/7/25,1
19073,simba-uw-tf-dev,2.5.1,NZ,3/7/25,1
19074,simba-uw-tf-dev,2.5.1,US,3/7/25,1
20090,simba-uw-tf-dev,2.5.1,DE,3/5/25,2
20091,simba-uw-tf-dev,2.5.1,FR,3/5/25,3
20092,simba-uw-tf-dev,2.5.1,US,3/5/25,2
145,simba-uw-tf-dev,2.4.9,KR,4/3/25,1
146,simba-uw-tf-dev,2.4.9,US,4/3/25,1
1629,simba-uw-tf-dev,2.4.9,CN,4/2/25,4
1630,simba-uw-tf-dev,2.4.9,US,4/2/25,2
2251,simba-uw-tf-dev,2.4.9,US,4/1/25,6
3083,simba-uw-tf-dev,2.4.9,CN,3/31/25,2
4008,simba-uw-tf-dev,2.4.9,CA,3/30/25,1
4009,simba-uw-tf-dev,2.4.9,DE,3/30/25,2
4010,simba-uw-tf-dev,2.4.9,US,3/30/25,2
4887,simba-uw-tf-dev,2.4.9,KR,3/29/25,2
5135,simba-uw-tf-dev,2.4.9,CN,3/28/25,2
5136,simba-uw-tf-dev,2.4.9,US,3/28/25,2
6126,simba-uw-tf-dev,2.4.9,NL,3/27/25,2
6127,simba-uw-tf-dev,2.4.9,US,3/27/25,3
7040,simba-uw-tf-dev,2.4.9,DE,3/26/25,2
7935,simba-uw-tf-dev,2.4.9,IL,3/25/25,1
7936,simba-uw-tf-dev,2.4.9,NL,3/25/25,2
7937,simba-uw-tf-dev,2.4.9,US,3/25/25,2
8922,simba-uw-tf-dev,2.4.9,NL,3/21/25,2
8923,simba-uw-tf-dev,2.4.9,US,3/21/25,2
9703,simba-uw-tf-dev,2.4.9,US,3/20/25,2
10461,simba-uw-tf-dev,2.4.9,JP,3/19/25,1
10462,simba-uw-tf-dev,2.4.9,US,3/19/25,3
11405,simba-uw-tf-dev,2.4.9,FR,3/18/25,2
11406,simba-uw-tf-dev,2.4.9,SG,3/18/25,2
11407,simba-uw-tf-dev,2.4.9,US,3/18/25,1
12317,simba-uw-tf-dev,2.4.9,KR,3/17/25,2
13080,simba-uw-tf-dev,2.4.9,US,3/16/25,2
14492,simba-uw-tf-dev,2.4.9,SG,3/15/25,2
14493,simba-uw-tf-dev,2.4.9,US,3/15/25,2
15407,simba-uw-tf-dev,2.4.9,KR,3/14/25,4
15408,simba-uw-tf-dev,2.4.9,SE,3/14/25,1
16136,simba-uw-tf-dev,2.4.9,US,3/13/25,1
16966,simba-uw-tf-dev,2.4.9,JP,3/12/25,2
17133,simba-uw-tf-dev,2.4.9,NL,3/11/25,2
17991,simba-uw-tf-dev,2.4.9,AT,3/9/25,2
17992,simba-uw-tf-dev,2.4.9,US,3/9/25,2
19068,simba-uw-tf-dev,2.4.9,CA,3/7/25,1
19069,simba-uw-tf-dev,2.4.9,NZ,3/7/25,1
19070,simba-uw-tf-dev,2.4.9,US,3/7/25,1
20087,simba-uw-tf-dev,2.4.9,DE,3/5/25,2
20088,simba-uw-tf-dev,2.4.9,FR,3/5/25,3
20089,simba-uw-tf-dev,2.4.9,US,3/5/25,2
143,simba-uw-tf-dev,2.4.8,KR,4/3/25,1
144,simba-uw-tf-dev,2.4.8,US,4/3/25,1
1627,simba-uw-tf-dev,2.4.8,CN,4/2/25,4
1628,simba-uw-tf-dev,2.4.8,US,4/2/25,2
2250,simba-uw-tf-dev,2.4.8,US,4/1/25,5
3081,simba-uw-tf-dev,2.4.8,CN,3/31/25,2
3082,simba-uw-tf-dev,2.4.8,US,3/31/25,1
4005,simba-uw-tf-dev,2.4.8,CA,3/30/25,1
4006,simba-uw-tf-dev,2.4.8,DE,3/30/25,2
4007,simba-uw-tf-dev,2.4.8,US,3/30/25,2
4886,simba-uw-tf-dev,2.4.8,KR,3/29/25,2
5133,simba-uw-tf-dev,2.4.8,CN,3/28/25,2
5134,simba-uw-tf-dev,2.4.8,US,3/28/25,2
6124,simba-uw-tf-dev,2.4.8,NL,3/27/25,2
6125,simba-uw-tf-dev,2.4.8,US,3/27/25,2
7039,simba-uw-tf-dev,2.4.8,DE,3/26/25,2
7932,simba-uw-tf-dev,2.4.8,IL,3/25/25,1
7933,simba-uw-tf-dev,2.4.8,NL,3/25/25,2
7934,simba-uw-tf-dev,2.4.8,US,3/25/25,1
8921,simba-uw-tf-dev,2.4.8,US,3/21/25,3
9702,simba-uw-tf-dev,2.4.8,US,3/20/25,2
10459,simba-uw-tf-dev,2.4.8,JP,3/19/25,1
10460,simba-uw-tf-dev,2.4.8,US,3/19/25,3
11404,simba-uw-tf-dev,2.4.8,SG,3/18/25,2
12316,simba-uw-tf-dev,2.4.8,KR,3/17/25,2
13079,simba-uw-tf-dev,2.4.8,US,3/16/25,2
14490,simba-uw-tf-dev,2.4.8,SG,3/15/25,2
14491,simba-uw-tf-dev,2.4.8,US,3/15/25,2
15405,simba-uw-tf-dev,2.4.8,KR,3/14/25,4
15406,simba-uw-tf-dev,2.4.8,SE,3/14/25,1
16135,simba-uw-tf-dev,2.4.8,US,3/13/25,1
16965,simba-uw-tf-dev,2.4.8,JP,3/12/25,2
17132,simba-uw-tf-dev,2.4.8,NL,3/11/25,2
17251,simba-uw-tf-dev,2.4.8,AT,3/10/25,2
17990,simba-uw-tf-dev,2.4.8,US,3/9/25,3
19065,simba-uw-tf-dev,2.4.8,CA,3/7/25,1
19066,simba-uw-tf-dev,2.4.8,NZ,3/7/25,1
19067,simba-uw-tf-dev,2.4.8,US,3/7/25,1
20085,simba-uw-tf-dev,2.4.8,FR,3/5/25,3
20086,simba-uw-tf-dev,2.4.8,US,3/5/25,2
141,simba-uw-tf-dev,2.4.7,KR,4/3/25,1
142,simba-uw-tf-dev,2.4.7,US,4/3/25,1
1625,simba-uw-tf-dev,2.4.7,CN,4/2/25,4
1626,simba-uw-tf-dev,2.4.7,US,4/2/25,2
2249,simba-uw-tf-dev,2.4.7,US,4/1/25,6
3080,simba-uw-tf-dev,2.4.7,CN,3/31/25,2
4002,simba-uw-tf-dev,2.4.7,CA,3/30/25,1
4003,simba-uw-tf-dev,2.4.7,DE,3/30/25,2
4004,simba-uw-tf-dev,2.4.7,US,3/30/25,2
4885,simba-uw-tf-dev,2.4.7,KR,3/29/25,2
5131,simba-uw-tf-dev,2.4.7,CN,3/28/25,2
5132,simba-uw-tf-dev,2.4.7,US,3/28/25,2
6122,simba-uw-tf-dev,2.4.7,NL,3/27/25,2
6123,simba-uw-tf-dev,2.4.7,US,3/27/25,2
7038,simba-uw-tf-dev,2.4.7,DE,3/26/25,2
7929,simba-uw-tf-dev,2.4.7,IL,3/25/25,1
7930,simba-uw-tf-dev,2.4.7,NL,3/25/25,2
7931,simba-uw-tf-dev,2.4.7,US,3/25/25,2
8920,simba-uw-tf-dev,2.4.7,US,3/21/25,3
9701,simba-uw-tf-dev,2.4.7,US,3/20/25,1
10457,simba-uw-tf-dev,2.4.7,JP,3/19/25,1
10458,simba-uw-tf-dev,2.4.7,US,3/19/25,3
11403,simba-uw-tf-dev,2.4.7,SG,3/18/25,2
12315,simba-uw-tf-dev,2.4.7,KR,3/17/25,2
13078,simba-uw-tf-dev,2.4.7,US,3/16/25,2
14488,simba-uw-tf-dev,2.4.7,SG,3/15/25,2
14489,simba-uw-tf-dev,2.4.7,US,3/15/25,2
15403,simba-uw-tf-dev,2.4.7,KR,3/14/25,4
15404,simba-uw-tf-dev,2.4.7,SE,3/14/25,1
16134,simba-uw-tf-dev,2.4.7,US,3/13/25,1
16964,simba-uw-tf-dev,2.4.7,JP,3/12/25,2
17131,simba-uw-tf-dev,2.4.7,NL,3/11/25,2
17250,simba-uw-tf-dev,2.4.7,AT,3/10/25,2
17989,simba-uw-tf-dev,2.4.7,US,3/9/25,3
19062,simba-uw-tf-dev,2.4.7,CA,3/7/25,1
19063,simba-uw-tf-dev,2.4.7,NZ,3/7/25,1
19064,simba-uw-tf-dev,2.4.7,US,3/7/25,1
20083,simba-uw-tf-dev,2.4.7,FR,3/5/25,3
20084,simba-uw-tf-dev,2.4.7,US,3/5/25,2
139,simba-uw-tf-dev,2.4.6,KR,4/3/25,1
140,simba-uw-tf-dev,2.4.6,US,4/3/25,1
1623,simba-uw-tf-dev,2.4.6,CN,4/2/25,4
1624,simba-uw-tf-dev,2.4.6,US,4/2/25,1
2248,simba-uw-tf-dev,2.4.6,US,4/1/25,6
3079,simba-uw-tf-dev,2.4.6,CN,3/31/25,2
3999,simba-uw-tf-dev,2.4.6,CA,3/30/25,1
4000,simba-uw-tf-dev,2.4.6,DE,3/30/25,2
4001,simba-uw-tf-dev,2.4.6,US,3/30/25,2
4884,simba-uw-tf-dev,2.4.6,KR,3/29/25,2
5129,simba-uw-tf-dev,2.4.6,CN,3/28/25,2
5130,simba-uw-tf-dev,2.4.6,US,3/28/25,2
6120,simba-uw-tf-dev,2.4.6,NL,3/27/25,2
6121,simba-uw-tf-dev,2.4.6,US,3/27/25,2
7037,simba-uw-tf-dev,2.4.6,DE,3/26/25,2
7926,simba-uw-tf-dev,2.4.6,IL,3/25/25,1
7927,simba-uw-tf-dev,2.4.6,NL,3/25/25,2
7928,simba-uw-tf-dev,2.4.6,US,3/25/25,2
8919,simba-uw-tf-dev,2.4.6,US,3/21/25,3
9700,simba-uw-tf-dev,2.4.6,US,3/20/25,1
10455,simba-uw-tf-dev,2.4.6,JP,3/19/25,1
10456,simba-uw-tf-dev,2.4.6,US,3/19/25,3
11402,simba-uw-tf-dev,2.4.6,SG,3/18/25,2
12314,simba-uw-tf-dev,2.4.6,KR,3/17/25,2
13077,simba-uw-tf-dev,2.4.6,US,3/16/25,2
14486,simba-uw-tf-dev,2.4.6,SG,3/15/25,2
14487,simba-uw-tf-dev,2.4.6,US,3/15/25,2
15401,simba-uw-tf-dev,2.4.6,KR,3/14/25,4
15402,simba-uw-tf-dev,2.4.6,SE,3/14/25,1
16133,simba-uw-tf-dev,2.4.6,US,3/13/25,1
16963,simba-uw-tf-dev,2.4.6,JP,3/12/25,2
17129,simba-uw-tf-dev,2.4.6,AT,3/11/25,2
17130,simba-uw-tf-dev,2.4.6,NL,3/11/25,2
17988,simba-uw-tf-dev,2.4.6,US,3/9/25,3
19059,simba-uw-tf-dev,2.4.6,CA,3/7/25,1
19060,simba-uw-tf-dev,2.4.6,NZ,3/7/25,1
19061,simba-uw-tf-dev,2.4.6,US,3/7/25,1
20081,simba-uw-tf-dev,2.4.6,FR,3/5/25,3
20082,simba-uw-tf-dev,2.4.6,US,3/5/25,2
137,simba-uw-tf-dev,2.4.5,KR,4/3/25,1
138,simba-uw-tf-dev,2.4.5,US,4/3/25,1
1621,simba-uw-tf-dev,2.4.5,CN,4/2/25,4
1622,simba-uw-tf-dev,2.4.5,US,4/2/25,2
2247,simba-uw-tf-dev,2.4.5,US,4/1/25,6
3078,simba-uw-tf-dev,2.4.5,CN,3/31/25,2
3996,simba-uw-tf-dev,2.4.5,CA,3/30/25,1
3997,simba-uw-tf-dev,2.4.5,DE,3/30/25,2
3998,simba-uw-tf-dev,2.4.5,US,3/30/25,2
4883,simba-uw-tf-dev,2.4.5,KR,3/29/25,2
5127,simba-uw-tf-dev,2.4.5,CN,3/28/25,2
5128,simba-uw-tf-dev,2.4.5,US,3/28/25,4
6118,simba-uw-tf-dev,2.4.5,NL,3/27/25,2
6119,simba-uw-tf-dev,2.4.5,US,3/27/25,2
7035,simba-uw-tf-dev,2.4.5,DE,3/26/25,2
7036,simba-uw-tf-dev,2.4.5,US,3/26/25,1
7923,simba-uw-tf-dev,2.4.5,IL,3/25/25,1
7924,simba-uw-tf-dev,2.4.5,NL,3/25/25,2
7925,simba-uw-tf-dev,2.4.5,US,3/25/25,2
8918,simba-uw-tf-dev,2.4.5,US,3/21/25,3
9699,simba-uw-tf-dev,2.4.5,US,3/20/25,2
10453,simba-uw-tf-dev,2.4.5,JP,3/19/25,1
10454,simba-uw-tf-dev,2.4.5,US,3/19/25,3
11401,simba-uw-tf-dev,2.4.5,SG,3/18/25,2
12313,simba-uw-tf-dev,2.4.5,KR,3/17/25,2
13076,simba-uw-tf-dev,2.4.5,US,3/16/25,2
14484,simba-uw-tf-dev,2.4.5,SG,3/15/25,2
14485,simba-uw-tf-dev,2.4.5,US,3/15/25,2
15399,simba-uw-tf-dev,2.4.5,KR,3/14/25,4
15400,simba-uw-tf-dev,2.4.5,SE,3/14/25,1
16132,simba-uw-tf-dev,2.4.5,US,3/13/25,1
16961,simba-uw-tf-dev,2.4.5,JP,3/12/25,2
16962,simba-uw-tf-dev,2.4.5,US,3/12/25,1
17127,simba-uw-tf-dev,2.4.5,AT,3/11/25,2
17128,simba-uw-tf-dev,2.4.5,NL,3/11/25,2
17987,simba-uw-tf-dev,2.4.5,US,3/9/25,3
19056,simba-uw-tf-dev,2.4.5,CA,3/7/25,1
19057,simba-uw-tf-dev,2.4.5,NZ,3/7/25,1
19058,simba-uw-tf-dev,2.4.5,US,3/7/25,1
20079,simba-uw-tf-dev,2.4.5,FR,3/5/25,3
20080,simba-uw-tf-dev,2.4.5,US,3/5/25,2
135,simba-uw-tf-dev,2.4.4,KR,4/3/25,1
136,simba-uw-tf-dev,2.4.4,US,4/3/25,1
1619,simba-uw-tf-dev,2.4.4,CN,4/2/25,4
1620,simba-uw-tf-dev,2.4.4,US,4/2/25,2
2246,simba-uw-tf-dev,2.4.4,US,4/1/25,6
3077,simba-uw-tf-dev,2.4.4,CN,3/31/25,2
3993,simba-uw-tf-dev,2.4.4,CA,3/30/25,1
3994,simba-uw-tf-dev,2.4.4,DE,3/30/25,2
3995,simba-uw-tf-dev,2.4.4,US,3/30/25,3
4882,simba-uw-tf-dev,2.4.4,KR,3/29/25,2
5126,simba-uw-tf-dev,2.4.4,US,3/28/25,2
6116,simba-uw-tf-dev,2.4.4,NL,3/27/25,2
6117,simba-uw-tf-dev,2.4.4,US,3/27/25,2
7034,simba-uw-tf-dev,2.4.4,DE,3/26/25,2
